Object,Neighbor,Distance
7836,7864,12.055243
7837,7874,13.970709
7846,7867,12.8747635
7849,7882,12.64017
7862,7904,14.244327
7862,7915,12.894771
7864,7836,12.055243
7867,7913,12.874132
7867,7846,12.8747635
7874,7837,13.970709
7881,7921,10.769301
7882,7849,12.64017
7893,7903,13.836525
7903,7893,13.836525
7904,7862,14.244327
7904,7915,11.046909
7906,7925,14.986222
7913,7867,12.874132
7915,7904,11.046909
7915,7862,12.894771
7921,7881,10.769301
7925,7906,14.986222
7925,7953,5.8163867
7953,7925,5.8163867
7959,8008,14.07897
7991,7997,8.7561655
7997,7991,8.7561655
8008,7959,14.07897
8049,8098,14.2436905
8080,8103,8.944849
8088,8103,10.578985
8090,8094,14.80859
8091,8147,13.364507
8094,8090,14.80859
8098,8049,14.2436905
8103,8088,10.578985
8103,8080,8.944849
8104,8148,13.555199
8105,8140,10.16777
8130,8162,14.747233
8140,8105,10.16777
8140,8173,10.276714
8147,8091,13.364507
8148,8104,13.555199
8162,8130,14.747233
8173,8140,10.276714
8212,8263,14.004885
8221,8238,14.272593
8238,8221,14.272593
8239,8247,14.945467
8247,8239,14.945467
8263,8311,14.9619255
8263,8212,14.004885
8273,8309,13.362335
8288,8316,12.0785885
8294,8328,11.001834
8307,8348,10.858628
8308,8321,12.207359
8309,8273,13.362335
8311,8263,14.9619255
8316,8288,12.0785885
8321,8308,12.207359
8328,8294,11.001834
8330,8357,11.809176
8330,8383,14.188335
8336,8361,13.254771
8340,8394,14.855767
8348,8307,10.858628
8357,8383,10.703803
8357,8330,11.809176
8361,8336,13.254771
8383,8330,14.188335
8383,8357,10.703803
8394,8340,14.855767
8399,8436,8.472302
8399,8400,8.172833
8400,8399,8.172833
8400,8436,14.730471
8436,8400,14.730471
8436,8399,8.472302
8438,8489,14.509047
8441,8474,14.912318
8447,8449,8.8445425
8449,8447,8.8445425
8456,8465,11.761375
8465,8456,11.761375
8470,8526,14.717025
8474,8441,14.912318
8489,8438,14.509047
8523,8551,8.940339
8526,8470,14.717025
8551,8523,8.940339
8560,8589,13.038747
8580,8592,5.8865514
8589,8560,13.038747
8592,8580,5.8865514
8592,8617,12.987218
8609,8657,12.099839
8610,8641,10.902297
8612,8659,14.313308
8617,8592,12.987218
8640,8658,13.193431
8641,8658,14.20614
8641,8610,10.902297
8652,8708,14.134577
8655,8656,9.72254
8656,8655,9.72254
8657,8609,12.099839
8658,8640,13.193431
8658,8641,14.20614
8659,8612,14.313308
8673,8700,11.619776
8700,8673,11.619776
8708,8652,14.134577
8715,8741,10.936665
8741,8715,10.936665
8743,8787,12.5470295
8744,8778,13.902253
8766,8806,14.361415
8774,8820,14.635427
8778,8744,13.902253
8780,8800,11.943599
8781,8806,11.441097
8787,8743,12.5470295
8787,8801,12.535325
8787,8835,11.211583
8800,8780,11.943599
8801,8787,12.535325
8801,8832,9.019201
8801,8853,12.771397
8803,8834,13.946807
8806,8781,11.441097
8806,8766,14.361415
8820,8774,14.635427
8832,8801,9.019201
8832,8853,6.9249706
8834,8803,13.946807
8835,8787,11.211583
8835,8876,11.020402
8835,8853,13.208484
8836,8850,14.409432
8837,8845,14.005792
8845,8837,14.005792
8850,8836,14.409432
8853,8801,12.771397
8853,8835,13.208484
8853,8832,6.9249706
8860,8896,9.302177
8876,8897,9.49596
8876,8835,11.020402
8896,8860,9.302177
8897,8944,14.020041
8897,8876,9.49596
8914,8938,12.848847
8938,8914,12.848847
8944,8897,14.020041
8952,8968,8.487191
8964,8966,14.735184
8966,8964,14.735184
8968,8952,8.487191
9024,9081,14.233358
9052,9060,14.868137
9060,9052,14.868137
9081,9024,14.233358
9122,9153,11.559371
9133,9152,12.486188
9136,9152,9.827914
9136,9167,12.355616
9152,9136,9.827914
9152,9133,12.486188
9153,9122,11.559371
9158,9192,14.013371
9167,9136,12.355616
9177,9200,12.82426
9182,9209,11.488837
9192,9158,14.013371
9194,9228,13.888273
9200,9177,12.82426
9209,9182,11.488837
9223,9230,12.701612
9228,9194,13.888273
9230,9234,12.5813465
9230,9223,12.701612
9234,9230,12.5813465
9299,9325,14.117341
9302,9324,14.487414
9322,9355,9.898258
9324,9302,14.487414
9325,9299,14.117341
9332,9382,11.699244
9337,9378,12.388493
9355,9322,9.898258
9369,9415,12.488239
9378,9337,12.388493
9382,9332,11.699244
9415,9369,12.488239
9422,9452,11.042234
9422,9472,13.380957
9446,9476,10.925213
9452,9478,7.3992395
9452,9422,11.042234
9452,9472,12.4965105
9454,9460,8.055418
9455,9467,13.887624
9460,9454,8.055418
9467,9455,13.887624
9472,9452,12.4965105
9472,9422,13.380957
9472,9478,12.750941
9472,9494,11.0586815
9476,9446,10.925213
9478,9452,7.3992395
9478,9511,10.514215
9478,9472,12.750941
9494,9472,11.0586815
9503,9536,14.706011
9511,9478,10.514215
9515,9546,12.945857
9536,9503,14.706011
9546,9549,14.602072
9546,9515,12.945857
9549,9546,14.602072
9553,9563,12.150939
9561,9590,12.228571
9563,9553,12.150939
9585,9631,12.8935175
9590,9561,12.228571
9606,9628,13.83852
9607,9643,11.030776
9611,9650,12.223888
9624,9635,14.3725815
9628,9606,13.83852
9631,9585,12.8935175
9633,9640,7.969435
9635,9624,14.3725815
9640,9633,7.969435
9643,9607,11.030776
9650,9611,12.223888
9656,9700,12.660019
9656,9662,12.085713
9662,9656,12.085713
9690,9702,13.719319
9700,9656,12.660019
9702,9690,13.719319
9716,9765,14.5662565
9747,9780,13.825384
9749,9777,12.2787695
9765,9716,14.5662565
9777,9749,12.2787695
9780,9747,13.825384
9782,9810,14.961346
9787,9829,14.736863
9793,9808,12.02225
9802,9841,12.718062
9808,9793,12.02225
9810,9782,14.961346
9822,9833,11.175035
9829,9787,14.736863
9833,9822,11.175035
9835,9878,14.382198
9841,9802,12.718062
9851,9883,13.813922
9864,9878,14.003132
9871,9901,10.788437
9876,9899,10.492246
9877,9904,8.22406
9877,9915,12.787672
9878,9864,14.003132
9878,9835,14.382198
9883,9851,13.813922
9899,9876,10.492246
9901,9871,10.788437
9904,9877,8.22406
9904,9915,10.68751
9915,9904,10.68751
9915,9877,12.787672
9945,9961,7.7169876
9961,9945,7.7169876
10003,10009,9.915776
10003,10025,12.299717
10009,10003,9.915776
10009,10022,12.169694
10009,10034,7.1967998
10014,10048,13.959652
10022,10009,12.169694
10022,10034,10.58688
10023,10025,8.142602
10025,10034,14.768165
10025,10003,12.299717
10025,10023,8.142602
10034,10022,10.58688
10034,10009,7.1967998
10034,10025,14.768165
10048,10014,13.959652
10054,10086,9.789375
10082,10094,14.619589
10084,10121,14.800994
10086,10054,9.789375
10094,10082,14.619589
10101,10118,14.274956
10118,10101,14.274956
10121,10084,14.800994
10130,10131,9.215833
10131,10130,9.215833
10154,10165,9.609746
10165,10154,9.609746
10170,10174,14.165821
10174,10170,14.165821
10192,10212,11.231625
10212,10192,11.231625
10214,10228,9.890123
10228,10214,9.890123
10228,10250,9.908727
10232,10244,13.441871
10239,10262,14.274554
10244,10232,13.441871
10250,10228,9.908727
10260,10296,9.978824
10262,10239,14.274554
10262,10317,13.561258
10264,10287,14.503863
10273,10299,9.157101
10284,10302,10.29773
10287,10264,14.503863
10294,10341,12.331633
10296,10260,9.978824
10299,10273,9.157101
10299,10304,9.056641
10302,10284,10.29773
10304,10299,9.056641
10311,10318,13.469148
10317,10262,13.561258
10318,10359,14.768496
10318,10311,13.469148
10338,10356,13.142092
10341,10294,12.331633
10356,10338,13.142092
10359,10318,14.768496
10385,10411,13.206069
10399,10422,10.926026
10411,10385,13.206069
10422,10466,14.126481
10422,10399,10.926026
10424,10460,11.552954
10435,10443,13.017824
10443,10435,13.017824
10456,10502,13.126102
10460,10424,11.552954
10463,10481,6.677971
10466,10422,14.126481
10466,10489,11.120422
10481,10463,6.677971
10486,10494,10.687878
10489,10466,11.120422
10494,10486,10.687878
10498,10528,12.770258
10502,10456,13.126102
10506,10540,11.626596
10506,10531,10.616636
10520,10553,10.74828
10528,10498,12.770258
10531,10506,10.616636
10531,10540,7.2229857
10540,10531,7.2229857
10540,10506,11.626596
10553,10520,10.74828
10554,10594,12.470541
10572,10591,13.134777
10573,10582,11.0152645
10582,10573,11.0152645
10590,10631,13.303862
10591,10572,13.134777
10594,10554,12.470541
10631,10590,13.303862
10635,10648,10.113479
10648,10635,10.113479
10661,10696,12.199575
10677,10719,13.080369
10687,10729,14.966166
10695,10748,14.5383005
10696,10661,12.199575
10719,10677,13.080369
10724,10727,13.555263
10724,10756,11.853315
10724,10762,12.874579
10727,10756,14.01913
10727,10724,13.555263
10729,10687,14.966166
10733,10754,10.428889
10748,10695,14.5383005
10754,10733,10.428889
10755,10779,12.45452
10756,10724,11.853315
10756,10762,11.502653
10756,10727,14.01913
10757,10785,14.818784
10757,10813,14.512992
10757,10790,12.276851
10758,10785,10.313387
10762,10756,11.502653
10762,10789,12.86622
10762,10724,12.874579
10779,10755,12.45452
10785,10758,10.313387
10785,10813,13.881928
10785,10790,5.8656087
10785,10757,14.818784
10787,10799,6.5063252
10789,10813,14.638077
10789,10762,12.86622
10789,10809,6.012461
10790,10785,5.8656087
10790,10813,8.093741
10790,10757,12.276851
10799,10834,12.220169
10799,10787,6.5063252
10803,10833,12.102243
10809,10813,14.241248
10809,10789,6.012461
10813,10789,14.638077
10813,10790,8.093741
10813,10785,13.881928
10813,10809,14.241248
10813,10757,14.512992
10816,10835,13.028277
10819,10870,14.244624
10824,10828,10.669928
10828,10824,10.669928
10833,10803,12.102243
10834,10799,12.220169
10834,10852,9.962698
10835,10816,13.028277
10852,10834,9.962698
10852,10871,10.636758
10870,10819,14.244624
10871,10852,10.636758
10886,10907,12.793612
10907,10886,12.793612
10910,10944,14.859437
10915,10945,12.324296
10924,10968,11.715471
10924,10964,13.940471
10944,10910,14.859437
10945,10965,11.521565
10945,10915,12.324296
10964,10968,8.456404
10964,10924,13.940471
10965,10945,11.521565
10968,10964,8.456404
10968,10924,11.715471
11017,11020,14.878898
11020,11017,14.878898
11025,11064,14.906727
11056,11060,14.873424
11060,11056,14.873424
11064,11025,14.906727
11075,11093,13.088491
11093,11075,13.088491
11109,11139,9.88257
11122,11153,13.392594
11123,11146,10.270236
11139,11109,9.88257
11139,11154,7.5350375
11146,11123,10.270236
11153,11122,13.392594
11154,11139,7.5350375
11190,11207,13.646125
11194,11201,13.779695
11201,11194,13.779695
11204,11241,14.572454
11207,11190,13.646125
11217,11225,10.328907
11225,11217,10.328907
11235,11260,11.191387
11241,11204,14.572454
11254,11312,14.817854
11260,11235,11.191387
11302,11316,14.793014
11312,11254,14.817854
11316,11302,14.793014
11334,11367,12.974139
11357,11360,8.719423
11358,11391,14.818867
11360,11357,8.719423
11367,11334,12.974139
11375,11418,14.263464
11391,11358,14.818867
11392,11441,13.550945
11414,11428,13.477416
11417,11435,13.626369
11418,11375,14.263464
11428,11414,13.477416
11435,11417,13.626369
11438,11452,10.213349
11441,11392,13.550945
11443,11464,12.056716
11452,11438,10.213349
11464,11443,12.056716
11484,11499,13.543654
11490,11519,10.754069
11499,11484,13.543654
11512,11556,14.858228
11514,11558,13.616287
11518,11540,13.062582
11518,11555,12.91994
11519,11490,10.754069
11540,11518,13.062582
11545,11567,7.025262
11555,11518,12.91994
11556,11512,14.858228
11558,11514,13.616287
11567,11589,12.536775
11567,11545,7.025262
11577,11579,14.33392
11579,11577,14.33392
11589,11567,12.536775
11600,11618,13.056797
11600,11630,14.694446
11618,11649,13.418957
11618,11600,13.056797
11630,11600,14.694446
11649,11618,13.418957
11660,11678,9.156613
11678,11660,9.156613
11686,11701,6.254631
11686,11715,10.538275
11686,11717,12.068245
11701,11715,8.664651
11701,11686,6.254631
11701,11717,7.008152
11715,11717,5.894816
11715,11701,8.664651
11715,11686,10.538275
11717,11701,7.008152
11717,11715,5.894816
11717,11686,12.068245
11717,11754,12.947911
11731,11767,14.897651
11754,11717,12.947911
11767,11731,14.897651
11782,11787,14.059849
11787,11782,14.059849
11825,11837,6.829694
11837,11825,6.829694
11854,11884,12.645747
11868,11903,14.898361
11873,11916,11.574753
11884,11854,12.645747
11889,11919,13.847798
11903,11868,14.898361
11916,11873,11.574753
11919,11889,13.847798
11919,11923,14.806082
11920,11953,13.131117
11923,11919,14.806082
11924,11948,9.822956
11948,11924,9.822956
11953,11920,13.131117
11971,11992,12.307417
11992,11971,12.307417
12007,12020,14.567431
12020,12007,14.567431
12080,12106,12.997684
12083,12087,8.597488
12087,12083,8.597488
12091,12125,13.791859
12106,12080,12.997684
12115,12147,13.596487
12125,12091,13.791859
12132,12137,13.726336
12137,12132,13.726336
12147,12115,13.596487
12162,12190,12.491086
12190,12162,12.491086
12193,12204,13.777473
12204,12193,13.777473
12229,12242,13.265018
12242,12253,8.598789
12242,12229,13.265018
12243,12275,13.944319
12244,12279,13.207551
12252,12281,14.869278
12253,12242,8.598789
12275,12243,13.944319
12279,12244,13.207551
12281,12252,14.869278
12289,12318,14.809343
12318,12289,14.809343
12322,12351,12.203234
12329,12355,12.422005
12340,12358,8.972447
12345,12369,11.293127
12351,12322,12.203234
12355,12329,12.422005
12358,12340,8.972447
12369,12345,11.293127
12378,12382,14.437552
12382,12378,14.437552
12413,12443,14.4465275
12415,12437,10.765936
12420,12438,13.442586
12430,12455,14.952668
12437,12415,10.765936
12438,12420,13.442586
12439,12443,12.27731
12443,12439,12.27731
12443,12413,14.4465275
12453,12469,14.46661
12455,12430,14.952668
12468,12498,14.114379
12469,12453,14.46661
12472,12484,10.062375
12484,12472,10.062375
12492,12527,12.041643
12498,12468,14.114379
12516,12543,11.921899
12527,12492,12.041643
12533,12560,14.248457
12542,12551,9.137107
12543,12516,11.921899
12551,12542,9.137107
12560,12533,14.248457
12561,12583,10.140016
12566,12572,12.579306
12572,12566,12.579306
12583,12561,10.140016
12616,12638,13.238133
12637,12659,14.383465
12638,12616,13.238133
12659,12679,7.5671964
12659,12662,12.309842
12659,12637,14.383465
12662,12659,12.309842
12662,12679,13.592999
12679,12662,13.592999
12679,12659,7.5671964
12684,12714,13.751563
12714,12684,13.751563
12729,12740,14.137242
12740,12729,14.137242
12772,12780,13.753589
12772,12784,14.809053
12780,12772,13.753589
12784,12772,14.809053
12836,12865,14.245124
12859,12867,6.325633
12859,12865,11.337943
12865,12836,14.245124
12865,12859,11.337943
12867,12859,6.325633
12938,12962,9.927456
12938,12961,11.906822
12949,12977,14.042895
12961,12938,11.906822
12962,12938,9.927456
12977,12949,14.042895
12978,13000,12.239802
12996,13018,11.918288
13000,12978,12.239802
13009,13029,14.29806
13018,12996,11.918288
13029,13009,14.29806
13067,13105,14.733467
13072,13108,13.98418
13105,13113,7.422521
13105,13067,14.733467
13108,13072,13.98418
13112,13126,12.78444
13113,13105,7.422521
13113,13136,10.690265
13118,13156,14.449586
13122,13142,11.732265
13126,13112,12.78444
13136,13113,10.690265
13140,13160,14.860546
13142,13122,11.732265
13154,13179,12.661743
13156,13118,14.449586
13160,13140,14.860546
13167,13179,12.971833
13179,13154,12.661743
13179,13167,12.971833
13190,13212,14.59831
13196,13213,13.057038
13207,13232,14.797503
13212,13190,14.59831
13213,13223,9.630384
13213,13196,13.057038
13223,13213,9.630384
13232,13207,14.797503
13248,13261,10.744065
13261,13248,10.744065
13282,13316,13.183002
13289,13323,14.345099
13289,13305,7.874491
13305,13289,7.874491
13305,13323,7.090217
13316,13282,13.183002
13317,13347,13.024768
13323,13289,14.345099
13323,13305,7.090217
13347,13317,13.024768
13361,13396,13.986671
13378,13405,14.874898
13393,13417,14.760113
13396,13361,13.986671
13405,13378,14.874898
13417,13393,14.760113
13420,13446,14.554701
13446,13420,14.554701
13470,13484,12.1391535
13484,13470,12.1391535
13498,13514,14.302174
13503,13536,10.533737
13514,13498,14.302174
13519,13524,12.113307
13524,13560,12.743937
13524,13519,12.113307
13525,13563,14.663912
13532,13544,13.15048
13536,13503,10.533737
13544,13570,12.106482
13544,13532,13.15048
13550,13574,14.624178
13556,13578,9.310826
13557,13567,3.5472763
13560,13524,12.743937
13563,13525,14.663912
13567,13557,3.5472763
13570,13544,12.106482
13574,13550,14.624178
13578,13556,9.310826
13580,13591,7.664739
13591,13580,7.664739
13599,13617,13.394959
13607,13611,6.252443
13610,13623,13.774271
13610,13643,12.933589
13611,13607,6.252443
13617,13599,13.394959
13623,13643,12.325862
13623,13610,13.774271
13635,13655,12.136829
13639,13647,9.9091835
13643,13610,12.933589
13643,13623,12.325862
13647,13639,9.9091835
13655,13690,13.917494
13655,13635,12.136829
13662,13674,13.983526
13664,13667,11.777046
13667,13664,11.777046
13674,13662,13.983526
13682,13702,9.917926
13690,13711,12.892871
13690,13655,13.917494
13702,13682,9.917926
13711,13690,12.892871
13789,13806,14.919076
13806,13789,14.919076
13837,13854,7.8408413
13854,13837,7.8408413
13893,13909,12.990182
13909,13893,12.990182
13932,13959,11.16945
13940,13954,12.886034
13953,13981,12.185819
13954,13940,12.886034
13959,13932,11.16945
13981,13953,12.185819
13984,13995,10.478479
13988,14003,11.409953
13995,13984,10.478479
14003,14030,12.271496
14003,13988,11.409953
14030,14003,12.271496
14048,14055,12.290857
14055,14048,12.290857
14119,14128,12.571272
14128,14119,12.571272
14173,14183,7.9873333
14183,14173,7.9873333
14183,14200,11.7598095
14200,14214,9.11117
14200,14183,11.7598095
14214,14200,9.11117
14222,14238,13.126505
14238,14222,13.126505
14359,14363,14.3236475
14363,14359,14.3236475
14367,14387,13.388108
14381,14391,7.7639265
14387,14367,13.388108
14391,14381,7.7639265
14420,14438,8.61508
14420,14437,9.928961
14420,14442,13.826902
14420,14423,10.17332
14423,14420,10.17332
14423,14437,7.5921183
14437,14442,7.841545
14437,14420,9.928961
14437,14423,7.5921183
14437,14438,10.633181
14438,14442,8.496133
14438,14437,10.633181
14438,14420,8.61508
14442,14438,8.496133
14442,14437,7.841545
14442,14420,13.826902
14449,14457,12.782826
14457,14449,12.782826
14520,14526,11.9058
14526,14520,11.9058
14600,14622,11.555116
14622,14600,11.555116
14705,14723,12.80168
14711,14734,14.522363
14723,14705,12.80168
14734,14711,14.522363
14734,14740,10.155562
14735,14739,12.66733
14739,14735,12.66733
14740,14734,10.155562
14771,14780,11.990391
14777,14782,6.972371
14780,14771,11.990391
14780,14785,8.946037
14782,14777,6.972371
14782,14789,13.267635
14785,14780,8.946037
14787,14797,9.725217
14789,14782,13.267635
14797,14787,9.725217
14824,14831,14.157962
14824,14829,8.329835
14829,14824,8.329835
14829,14831,10.465699
14831,14824,14.157962
14831,14829,10.465699
